	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30	V31	V32	V33	V34	V35	V36	V37	V38	V39	V40	V41	V42	V43	V44	V45	V46	V47	V48	V49	V50	V51	V52	V53	V54	V55	V56	V57	V58	V59	V60	V61	V62	V63	V64	V65	V66	V67	V68	V69	V70	V71	V72	V73	V74	V75	V76	V77	V78	V79	V80	V81	V82	V83	V84	V85	V86	V87	V88	V89	V90
11	-0.222863699062575	-0.644126145367432	-0.510681152070834	-0.762103710375925	-0.758775637398336	-0.673586328683156	-0.615189744667664	-0.586079501240536	-0.647266913494096	-0.699901319261483	0.173578625650524	-0.699770009187412	0.0552795099094344	-0.455088524237785	-0.31192616061204	-0.512132105009487	-0.60772588590112	-0.648892428454937	-0.601885325134562	-0.171451276527024	-0.866127729070213	-0.339254593245022	-0.772895595735796	-0.466204392882775	-0.618335780678369	-0.493030086280472	-0.856524571188484	-0.37975087482246	-0.340350065136738	-0.491609167247333	-0.559210827808924	-0.712047243218168	-0.600660441709296	-0.769435272314331	-0.797247998515479	-0.76810042756997	-0.742846857156681	-0.315921315672684	-0.813382729605605	-0.31346805795781	-0.592864983587831	-0.358266762067364	-0.275866644329622	-0.163489603397742	-0.787294381399139	-0.86902341817852	-0.711845502486911	-0.260658943558233	-0.772378888285096	-0.526439421900365	-0.38095939742277	-0.712064401289842	-0.373007599685206	-0.8412534950855	-0.342574675706313	-0.539208098047045	-0.495340921632666	-0.673561659991983	-0.108759434669272	-0.527107242831339	-0.469509070650209	-0.261040967607211	-0.596609853915829	-0.626779201698254	-0.655131834913164	-0.813354336507157	-0.507661526003407	-0.693457848370118	-0.738256105798081	-0.733048438459199	-0.626863475230615	-0.733384574072718	0.159107296309915	-0.577904808943092	-0.309210444244846	-0.691884586612213	-0.280245435508451	-0.3786996877536	-0.842850181321348	0.0595200309535818	-0.241908874732533	-0.337610775347027	-0.360659152983918	-0.802797895112264	-0.103441987064246	-0.531601570207128	-0.223134966680538	-0.490906582653676	0.0405499762098019	-0.715537387410856
12	-0.762106963937049	-0.748376856481801	-0.921369940376239	-0.567875176625078	-0.198772088843389	-0.89132758871349	-0.0712208248417206	-0.909024583750289	-0.355149283116039	-0.293102017812039	-0.8537999494578	-0.723075639914275	-0.824369571919215	-0.877299229372174	-0.898337755977382	-0.748347240803684	-0.788768226889156	-0.704168285399889	-0.778109228578387	-0.947423167411078	-0.626824696231382	-0.870354858685966	-0.836419862823954	-0.927179890861719	-0.358079942783014	-0.909523871136882	-0.409245858654755	-0.922347663438874	-0.907721875730255	-0.912466808972647	-0.458658502224139	-0.912065427301424	-0.936497502273698	-0.598630420968807	-0.475094491131844	0.372064223527182	-0.816800286066076	-0.876457719101235	0.0960207798661058	-0.904235146132757	-0.797191516130526	-0.774114079055386	-0.79484394950296	-0.815091175247218	-0.185450850044289	-0.702759543972116	-0.722757959110162	-0.84814610299258	-0.0966379616139612	-0.354491721541348	-0.926149997927709	-0.883186456304494	-0.451966661245935	-0.732029156822859	-0.910116720833072	-0.885137179986631	-0.831052314060514	-0.846243751392545	-0.943786865996727	-0.869970929274233	-0.428694949282523	-0.322619071842213	-0.78010994085702	0.0687138958575671	-0.880446920149533	0.114115792672964	-0.632725585781672	-0.656924073637174	-0.765598102947751	-0.497292849803577	-0.0509403207963617	0.00609950615071478	-0.776902090362786	-0.829959320457048	-0.575568779269858	-0.690969032462864	-0.888639100240165	-0.677689296227178	0.0694092357440349	-0.958076777514109	-0.726056778466792	-0.383454235372775	-0.112575096821864	-0.864968285208665	-0.826992527547192	-0.311610503383689	-0.739250784855998	-0.801678610580122	-0.866558888681601	-0.463821758198411
13	-0.612429767409044	-0.898533141170397	-0.895203975375166	-0.936196718648563	0.00783936669583504	-0.739081250758543	0.20249403985823	-0.816222622788466	-0.563744988956671	-0.873747239932766	-0.788910262510197	-0.303398892401941	-0.339534415366455	-0.0812301662611631	-0.945028023280579	-0.796486718186705	-0.887205271603465	-0.85423577482532	-0.978008331567942	-0.818990543162862	0.318331131114214	-0.766684183410486	-0.854271274904471	-0.920463094780323	-0.279795826903288	-0.695771880647952	0.206467363312579	-0.828993453947329	-0.839501957411734	-0.838976529383395	-0.499628583267572	-0.70673710992026	-0.90338085671173	-0.535550863249936	-0.401636338195374	-0.224909962726794	-0.474734276658492	-0.865011508141151	-0.368490247073151	-0.914044313193322	-0.889675459891926	-0.856271284512155	-0.768797637625064	-0.726153930598841	-0.419122297239001	-0.268717821719757	-0.870197764940005	-0.65269819720425	-0.001015846194172	-0.257960631803576	-0.921100206706868	-0.0735117524060737	-0.691112432383119	-0.831516401190003	-0.600589918758251	-0.796852700980969	-0.42065216710248	-0.890622185161744	-0.766073170650395	-0.790571061666737	-0.146444821593779	-0.821189568865944	-0.891877345732268	0.115066235708603	-0.945892649925228	-0.252460980289591	-0.925988791717851	-0.307057576919866	-0.782604996428708	-0.580524921138714	0.164507561284898	0.753595581903	-0.512566585104822	-0.852831907811375	-0.637168303388299	-0.785470251752599	-0.942282182013322	-0.569648358624812	-0.562372222135098	-0.737419181071897	0.00197763036551603	-0.537580918045826	-0.00965721704105742	-0.526197238255393	-0.851249620054589	-0.0535122747535422	-0.346390700870396	-0.713136911519146	-0.711485340209605	-0.693565033026168
14	-0.710257738248681	-0.611955514191626	0.0153666353904081	-0.829062729154724	-0.98315172919512	-0.710691904011539	-0.933750378347814	-0.210818420034226	-0.900828982644617	-0.961235481176711	-0.508018927196952	-0.58684521812675	-0.278613254264665	-0.0121304770416202	-0.173384124530149	-0.392618820798717	0.0227728824012283	-0.520526743754837	-0.310509899540893	0.168001869904398	-0.849084510307265	0.0559312542329294	-0.668817020526945	0.460049080740469	-0.89335748880749	-0.158425141408731	-0.871198122111341	-0.0314315447321283	-0.267096664634809	-0.319465723079355	-0.859191978385545	-0.0888872095834398	-0.365824859405267	-0.757662683439792	-0.833003150371338	-0.900453233663455	-0.721594273975551	-0.0299057547023659	-0.854508193005476	-0.592971375092811	0.00714058367580116	-0.0184791367696864	-0.391101442038902	-0.296503434815539	-0.602729974861516	-0.774920588164079	-0.685373642943401	-0.257403113993143	-0.858547284716101	-0.474535022950272	0.0388203476025506	-0.724590095520816	-0.365158433974805	-0.571133146878318	-0.441729757854469	-0.200191378129949	-0.596757356506377	-0.231691512577283	-0.406948524132358	-0.550022838777555	-0.743089617144183	-0.660808739062245	-0.021906604987716	-0.900638238386141	-0.162260185940058	-0.89435615534274	-0.489660973053015	-0.653094403400663	-0.526370412188228	-0.95384053182714	-0.900629833111555	-0.887990626593043	-0.463742938195696	-0.116562585790228	-0.813364452037972	-0.327361953138293	-0.0366464569340318	-0.57115840792004	-0.73977561682412	0.152801132692251	-0.643191210230511	-0.78064055406359	-0.799544134153438	-0.648201303293515	0.29411695217756	-0.910678642456949	-0.253112442932285	-0.526990365201887	-0.187023304799187	-0.433360589095574
15	-0.160338358453849	-0.605053649478652	-0.554619175820075	-0.84352605840234	-0.739737190315045	-0.672873033208297	-0.636269020278424	-0.642548857747033	-0.837031324126236	-0.760123051299091	0.580876075174403	-0.845094871217227	-0.0163494650937608	-0.390145396562671	-0.367828014025117	-0.526021209140367	-0.535569452503714	-0.57820869071885	-0.623735407427714	-0.284117024805978	-0.939599126838271	-0.257887531917813	-0.821964243650827	-0.487154390992763	-0.617299534648814	-0.519835953790162	-0.81287267259923	-0.146504619821623	-0.0640454371575138	-0.546457174939651	-0.602552074608965	-0.690484272710725	-0.44169662443048	-0.768861604656381	-0.856493481986036	-0.822619615600805	-0.800579753689529	-0.30001929745324	-0.732704119279257	-0.402696883456026	-0.479522096077785	-0.0387855049799785	-0.24102454825318	-0.0691640431039788	-0.872858881811074	-0.833073778114987	-0.787611964742018	-0.210058944585892	-0.791191447885968	-0.621563923542006	-0.496572037343988	-0.64816492401146	-0.354901802249542	-0.891275962043307	-0.514268118151392	-0.565724294443932	-0.569556184382763	-0.719405110658621	-0.186583983831614	-0.15981592087222	-0.489669565188836	-0.166253675748298	-0.417651153532183	-0.583600729227419	-0.5081363133281	-0.838602163098552	-0.362845479043025	-0.607976312976376	-0.616678318115698	-0.768800664562361	-0.702555452268972	-0.800303962629508	0.0149369987557394	-0.523320491479392	-0.323326647906462	-0.641898626506079	-0.159088345147555	-0.353984574613093	-0.828168737695156	0.0644371064724432	-0.431506325875501	-0.405560035704864	-0.309089893503101	-0.86364608052099	0.0949270546272638	-0.641835018473078	-0.426179624840185	-0.432073124295433	0.171653119108235	-0.658392442664866
16	-0.726494202335987	-0.86166276260527	-0.96522912006043	-0.803643180805517	0.159807652822833	-0.665146401486992	0.177800224388468	-0.83865898605302	-0.400339822005013	-0.528794854029691	-0.881129338556365	-0.587355579186432	-0.715817227184719	-0.397182257312003	-0.922929465415252	-0.830410065481731	-0.897400392122982	-0.777711390609441	-0.922371955249678	-0.897031983585362	0.498424574477345	-0.810301688473357	-0.83452507251089	-0.915417857123596	-0.190012356138947	-0.816289126763948	0.0829674955699832	-0.879212003093241	-0.914016095189397	-0.812316139613428	-0.343646911984	-0.874455406779467	-0.904933179177006	-0.458652088389697	-0.139141484313505	0.125843455406275	-0.44180154212126	-0.868255502334488	-0.0762280178631568	-0.949718145665663	-0.875379694869617	-0.821890084059393	-0.838694863205459	-0.799369268979226	-0.34918666038997	-0.544418573165353	-0.873796375435306	-0.751889203689476	0.242477434171778	-0.376557471980111	-0.870440521119242	-0.119611742375626	-0.648456586309599	-0.63607981812377	-0.790978849121712	-0.913021950953286	-0.27659006112004	-0.937998333867488	-0.888336170934295	-0.931848768067754	-0.179081327545491	-0.84190655028361	-0.884897577205248	-0.093788174837762	-0.968150357487631	0.189352235945783	-0.949158950054796	-0.212627917135098	-0.872686449071987	-0.471455470805994	0.230089989687502	0.359059141537899	-0.840109143924545	-0.802979199732034	-0.684727256727258	-0.819318970794608	-0.941489752027977	-0.694898115485382	-0.375610617083588	-0.91840001956063	-0.312449615403897	-0.383209410573549	-0.299945019477918	-0.471717076222935	-0.874158140610997	-0.0656776669803164	-0.587220147211215	-0.682426910789088	-0.852642292814635	-0.619222665136571
17	-0.762606760983736	-0.743072697404322	-0.91813304756606	-0.587651072579475	-0.234603376675945	-0.90734028828954	-0.11807397235142	-0.907852292814529	-0.409262139293227	-0.330460295207525	-0.852953393622393	-0.744811256096729	-0.816000587320162	-0.877555497419457	-0.873587452174208	-0.697342300903551	-0.714774405414819	-0.657170844507199	-0.771506219308434	-0.936013666814819	-0.639816959314822	-0.85215023007714	-0.829693483080459	-0.911581283073159	-0.361285646857119	-0.895621494810428	-0.430014237439921	-0.893416180312186	-0.941879655529068	-0.910748806020054	-0.521157619036217	-0.905834238737178	-0.889751010376272	-0.609070075703593	-0.486126962882007	0.32087775506729	-0.824298760682369	-0.900699691730647	0.0356666900089382	-0.881098626154224	-0.730934518356069	-0.77321892179839	-0.813732101760558	-0.846405678988305	-0.166616092731309	-0.709201846330959	-0.726527297135364	-0.827405156063214	-0.109800210996099	-0.348972568152725	-0.922983524747205	-0.897330718414583	-0.384493500604218	-0.724155485409953	-0.913674525205633	-0.883613867481459	-0.83730664023831	-0.843911899854109	-0.916044163380674	-0.853721687995657	-0.433541429235382	-0.259438446198209	-0.728858345271047	0.0627763294658656	-0.864499194521128	0.0849621960327848	-0.597425911784582	-0.694720288066038	-0.761660024762093	-0.500479035661184	-0.119454729395392	-0.0255988888353195	-0.76369618050989	-0.811350662605066	-0.541557517527069	-0.695937424410355	-0.891468480075409	-0.724719891060574	0.161199743102273	-0.956088468686178	-0.734292929138849	-0.384023970741722	-0.136265977966216	-0.862519162206272	-0.824023250528772	-0.359617767146574	-0.722188318901516	-0.782213201921922	-0.869808004286904	-0.44350904576258
18	-0.655903860558792	-0.850806049747939	-0.934369462046896	-0.650666332000756	-0.0246425009427501	-0.462982446427658	-0.0667973370186436	-0.704227097779359	-0.263786137947989	-0.294051061721813	-0.865225729961534	-0.64465844385448	-0.668925121741685	-0.497520152747541	-0.881849564008092	-0.820099074504075	-0.850788186082146	-0.825247762187432	-0.897850344711734	-0.903036240175774	0.583174971360471	-0.767038327766523	-0.674217086671701	-0.919218891110899	-0.39865379677089	-0.818834799843911	-0.0129853226231871	-0.870912687527905	-0.943321452198465	-0.662509278811907	-0.184524514288572	-0.650014771614787	-0.8884453026552	-0.483602175350875	0.0508466057002781	-0.238172373008199	-0.379806628729805	-0.825804825879826	-0.298889367769109	-0.914748532352685	-0.85983171712613	-0.815978627979843	-0.748263835172345	-0.764762562863919	-0.49072288279327	-0.294919939937166	-0.594490263745895	-0.772668632541326	-0.0509109689684378	-0.48505532274185	-0.812008965829918	-0.0756144289780173	-0.683630025855632	-0.549351054729093	-0.860176680691777	-0.894592801248661	-0.2050220508558	-0.8997926237981	-0.876813043901196	-0.950084561927572	-0.330726071926494	-0.800433295275538	-0.900387824125787	-0.420420608318963	-0.911052051890515	-0.236278772891014	-0.934718806556872	0.0143971507364231	-0.856104925501269	-0.553323638114424	-0.23605333237309	0.0591482978427997	-0.902397041132746	-0.792553658267367	-0.676347304468441	-0.762930980465287	-0.891801853848795	-0.664669060511973	-0.577604260266208	-0.897667940308335	-0.161441799427512	-0.520871125128878	-0.481251773042886	-0.112352302192418	-0.882263500097001	-0.126985035335129	-0.652028013814291	-0.663390464705597	-0.806252692353263	-0.585315515488923
19	-0.74549648610593	-0.799267856112723	-0.924483182035664	-0.551925025409438	-0.115599967721081	-0.889449075875995	-0.0105917466562296	-0.929510367894735	-0.317432881103483	-0.256867852765978	-0.855647068379076	-0.706893780287206	-0.811380690017157	-0.853753168314258	-0.86233038271763	-0.722906081913482	-0.750065744780212	-0.721788197191929	-0.786662054113235	-0.918605734474793	-0.568285473466468	-0.864437883565208	-0.859343832661116	-0.92982751963876	-0.28016025329835	-0.932084253457586	-0.370321631175611	-0.911074717778689	-0.924178034797462	-0.926060239881122	-0.406893574476773	-0.930343348532541	-0.946932683175183	-0.606878314304899	-0.446068959902085	0.4537425816255	-0.788724130777464	-0.89397241609592	0.200456677131307	-0.889475498020271	-0.784586195972506	-0.795962820326887	-0.800956908574342	-0.818708658359092	-0.160101889899925	-0.730901186970663	-0.709594871195654	-0.857285474463823	-0.0102992284678809	-0.388785102904786	-0.938037957455726	-0.857965290375253	-0.453303287993988	-0.738118014028004	-0.904331094774877	-0.884594858405057	-0.809649192563606	-0.857147187809603	-0.934703978167526	-0.817908194080297	-0.413931959003038	-0.324145287096264	-0.830067324346157	0.0635303899216419	-0.892849087398556	0.173992094802513	-0.626429837423464	-0.709707344852968	-0.795609963699287	-0.53947435226821	0.00171401376339727	0.0461705267559394	-0.760004945339192	-0.835994620657476	-0.529236240644745	-0.742816580048107	-0.916573714230955	-0.685792161057639	0.0102776702354344	-0.949062412649564	-0.742882205186093	-0.305902255570114	-0.113431478438351	-0.858672755503886	-0.860171460091173	-0.265518242510987	-0.730125733442629	-0.808544041543688	-0.8974256969426	-0.532000953380355
20	-0.340623051772567	-0.634711126473065	-0.546077365264341	-0.746535412240865	-0.689807102241073	-0.58009913812512	-0.521629755910464	-0.634054570517625	-0.734011771786166	-0.635739397366509	0.35365812965483	-0.766396974000987	-0.113348990443122	-0.486581847861571	-0.468080022382021	-0.58609959460906	-0.77012926296893	-0.592517970868006	-0.658899869539773	-0.415795736167316	-0.877555696035787	-0.542768608363353	-0.775890483815662	-0.564690381804835	-0.557974916622688	-0.563394081731628	-0.790111620072033	-0.510988095503767	-0.365981232209508	-0.578694698434207	-0.463680111769697	-0.718779881980421	-0.675326472363753	-0.824034943620354	-0.873412742153812	-0.760001821979834	-0.774320372258789	-0.414496242378916	-0.726325709343246	-0.342901663635637	-0.746462075698131	-0.557746286416793	-0.278833121370808	-0.279132987643012	-0.877914572146289	-0.862570402552012	-0.737754215768963	-0.341585692342881	-0.629987015504062	-0.640050915549925	-0.580896363895798	-0.60435148671211	-0.499003799588767	-0.853456210627569	-0.347740666981792	-0.607014034509782	-0.442392275162747	-0.682227584514356	-0.154032771429168	-0.47864472361803	-0.347209265516765	-0.312738895183703	-0.671379128161246	-0.520677538127789	-0.701116106300906	-0.817619735425454	-0.511398014342342	-0.634239903645163	-0.752369089815494	-0.703996637414756	-0.614416678425211	-0.704914092624396	0.236866198809277	-0.661825669015762	-0.458612008348651	-0.692121143591362	-0.329618543661718	-0.486058510455122	-0.820654883449218	-0.172604772878661	-0.293792034331002	-0.321824682062274	-0.275719183042843	-0.868413257524588	-0.289800537500401	-0.509954019419768	-0.482869235445933	-0.531513565293728	-0.036771276062702	-0.862465727887653
21	-0.600444655557789	-0.580887010856995	-0.403094898232352	-0.657650989422164	-0.67850549956053	-0.599472480979957	-0.871846105224075	0.0651143511275297	-0.706955881878955	-0.758115789885563	-0.921886033580604	-0.397809095827869	-0.414400751997059	-0.296181466026862	-0.523957479126909	-0.6632830178241	-0.463280679779287	-0.846473877689556	-0.609698010322924	-0.508029736982953	-0.536519389800783	-0.308531544394149	-0.197886908958973	-0.369977474945234	-0.667752393965745	0.0134287214377287	-0.895987133440762	-0.519531127687795	-0.421401384383151	0.139999356945335	-0.875066442163957	-0.039895939314436	-0.467071856132104	-0.414456134524807	-0.167290125560701	-0.643112281812369	-0.0937219015643032	-0.267457990873007	-0.705056281506541	-0.700416196589871	-0.519410390000259	-0.455112177621364	-0.235626112989889	-0.365481813990133	-0.513451868069303	-0.372100854077961	-0.452937240102771	-0.493280120365186	-0.778448816457242	-0.698758616325439	-0.198014345009564	-0.698307404364334	-0.680043452071079	-0.268390848421456	-0.623947934948515	-0.0998164275967588	-0.667128829444785	-0.181976271104088	-0.823996401019703	-0.807152153955273	-0.799519567275144	-0.690281839943575	-0.323820417892152	-0.926115213113337	0.00676160351125963	-0.531626303804061	-0.716763323187225	-0.551123538132754	-0.285469991079397	-0.77322352292839	-0.82941329699902	-0.733009076768894	-0.868046498198182	-0.415311139764652	-0.636003899623716	-0.221461535384893	-0.45005669441292	-0.276962410788345	-0.827883128899568	-0.436595118725887	-0.660761669491598	-0.635315091655272	-0.915690509878047	0.165935974661502	-0.454697507310437	-0.856813071737034	-0.575470244757987	-0.558112907116151	-0.71204902881167	-0.526751354564348
22	-0.386300772486975	-0.668281349627327	-0.828929581027298	-0.848359432683576	-0.172429299234577	-0.459366461166184	-0.0953607846812587	-0.664329762238469	-0.587943042489107	-0.753742730751817	-0.816187881853756	-0.362426464932815	-0.470168921400168	-0.0289969402010184	-0.965959954920587	-0.851526586528652	-0.838019768610545	-0.816535220791577	-0.932956169135623	-0.893694343878057	0.197700217288476	-0.757593819791508	-0.658442308014897	-0.819460774289076	-0.490531201723089	-0.38273126171395	-0.0337829085431448	-0.831942077919166	-0.859951740964535	-0.565924928857632	-0.637415344080374	-0.262098147988096	-0.85684324721878	-0.471844487766408	-0.21148712619779	-0.437228354401924	-0.15472800687827	-0.774317515021507	-0.599249474874183	-0.908431652561622	-0.857732298088387	-0.796598447707228	-0.676306694689526	-0.732370221812646	-0.444252422665716	-0.088941237792336	-0.724061771229013	-0.712140242174353	-0.277893871801033	-0.272831404752	-0.812059166261007	-0.177336523460309	-0.74432219379199	-0.781140905655664	-0.70212841341331	-0.684488808304119	-0.451907562897621	-0.85598549630072	-0.814728737339108	-0.881724319353511	-0.26733138871088	-0.894797681024394	-0.885726477992954	-0.223295797989057	-0.815509625570386	-0.384457900156179	-0.920752194155727	-0.451940888328186	-0.658827574263487	-0.484327345138115	-0.111704452584122	0.268107020662338	-0.721108849569622	-0.818257235443682	-0.753946430285226	-0.549393153087547	-0.741407616719351	-0.533316317485034	-0.581152102074896	-0.76672588467092	0.0332529766708047	-0.645659804609439	-0.44615543546709	-0.0974276942512336	-0.87545038392122	-0.187537415232216	-0.420370526749192	-0.718244352631164	-0.653239255440465	-0.493030817397566
23	-0.488001055946787	-0.694315544555789	-0.589407884432022	-0.692746230000411	-0.671992812509526	-0.562725345009493	-0.627947863489354	-0.734184666225127	-0.650722812223465	-0.549935381212001	0.126640312771612	-0.833173230969919	-0.336603928998484	-0.673871489811773	-0.481500881506251	-0.564891785539253	-0.819882196568928	-0.507380202490201	-0.713861482480986	-0.411783911113363	-0.838941687984279	-0.698322983352537	-0.79150810020029	-0.704592169169016	-0.535495591454717	-0.650437351691402	-0.783125683609043	-0.55797171024843	-0.430991066782917	-0.673897018086097	-0.299718963472052	-0.729460333025521	-0.634608177215263	-0.780612998652768	-0.821072786401382	-0.768290874611508	-0.801432999605092	-0.669789903887579	-0.62388287179154	-0.340954942305115	-0.706711602905702	-0.512895670832196	-0.316866810711901	-0.378327282366186	-0.879024044173612	-0.905194485817045	-0.743577144422064	-0.360387382178284	-0.560632909089927	-0.718357576348515	-0.704202984156062	-0.567487644105886	-0.450012417578749	-0.828531123019703	-0.646035566477239	-0.672089444164534	-0.534629899585387	-0.713725999429362	-0.421774696342369	-0.39989915161057	-0.446730707497019	-0.378252612564525	-0.675137463204376	-0.626820977364922	-0.677472816451296	-0.806960665015475	-0.516241507616284	-0.439004390868339	-0.726777720841904	-0.800170439272179	-0.730238270512353	-0.86831514700704	-0.0181647834989979	-0.616959151108213	-0.321436235196049	-0.687374527957058	-0.500226838264928	-0.551396045387723	-0.847651146593666	-0.506935075219637	-0.349744407536516	-0.513128951322452	-0.52986460526608	-0.822227692342385	-0.409913055055778	-0.58348718335987	-0.593978666637416	-0.359767881047947	-0.0357528566483833	-0.834999280551769
24	-0.653062200555359	-0.505582873320438	-0.14534212577552	-0.779826820594647	-0.822914481598274	-0.670695818028288	-0.884021979480434	-0.00758587780822856	-0.840978908030881	-0.828887651047772	-0.807083610253164	-0.475134927692826	-0.317135979797301	-0.08396662105624	-0.279798095466843	-0.451967802975106	-0.0682321748303123	-0.73667744848223	-0.350221911656198	-0.13490252627408	-0.670038756174746	-0.0959887568601687	-0.399728314330099	0.153924874912465	-0.792270486876012	0.238361334977661	-0.808270999020763	-0.394865706527071	-0.276805653450413	-0.0186992052778199	-0.936810822911818	0.19926890740312	-0.448617399816436	-0.595949850329404	-0.480779606087092	-0.796502676210016	-0.278459864045052	-0.134506677877358	-0.776705304939563	-0.648185591887299	-0.320310050465076	-0.433252505100979	-0.418802396479267	-0.308414804498817	-0.582054994398659	-0.411583785729463	-0.561642171823747	-0.325286863922018	-0.901164706526816	-0.894781457925048	0.0327261972617454	-0.822885246429541	-0.58999400960945	-0.37143362377605	-0.454877171557004	0.0681897534081504	-0.566466250167312	-0.072334873030407	-0.713087612184805	-0.644685703841009	-0.893645900210355	-0.707330159628488	-0.0348189090818832	-0.900234000272831	0.161916905359151	-0.629733393718561	-0.490086623580426	-0.677974683739875	-0.319468783619495	-0.834576071544147	-0.80238646688439	-0.867324049752524	-0.744007578831332	-0.179115392712895	-0.729870255619244	-0.144405062703687	-0.00905269139479629	-0.421759180645904	-0.925625024896185	-0.061795568589319	-0.659851555272116	-0.730171435272134	-0.916486448708493	-0.143699663155618	-0.19878167492358	-0.888962143930278	-0.406494933335241	-0.585209337385819	-0.63343603442827	-0.573174455952394
25	-0.767561588800314	-0.802240023667381	-0.930698061056165	-0.595925557047278	-0.184395998057165	-0.885727399961857	-0.0112622158449792	-0.914893013627342	-0.333647542425141	-0.291163079803009	-0.830219556038344	-0.655216203046445	-0.763094672642755	-0.889707658345486	-0.866633268868592	-0.735527887559049	-0.771167274660431	-0.699882036162807	-0.803441048139808	-0.931584234370691	-0.620831814255289	-0.846568030311587	-0.856193436064458	-0.945058545835483	-0.332303759567853	-0.931226001232155	-0.408839677139719	-0.869336193740761	-0.910150249603713	-0.9214821294396	-0.361625568854975	-0.923932258582004	-0.952008155982881	-0.638935219462254	-0.496541082107329	0.433066916369032	-0.797243117859631	-0.890189285225222	0.20167781329577	-0.910196417673404	-0.821057690935287	-0.801764788176536	-0.811655782502279	-0.793667712715677	-0.158846205499949	-0.680006068441483	-0.737133043169071	-0.848300455150372	-0.0850193001692817	-0.409650246142374	-0.935224900718203	-0.874032959590236	-0.453530721029094	-0.756299155206474	-0.874839797742379	-0.891589223009378	-0.834958126142361	-0.869019923517184	-0.925832984456142	-0.785843975286917	-0.460880687608714	-0.344591933210159	-0.866138749843883	0.0362553153619677	-0.937007510647576	0.0970002965773411	-0.644116624181497	-0.644416718766307	-0.800844562700583	-0.525400817284888	0.055465744885767	-0.00239408871981332	-0.738278217258593	-0.879307407114461	-0.527585149413786	-0.71356514970291	-0.908278533560131	-0.662627019042083	-0.0350582594289265	-0.946750366104893	-0.711377126646621	-0.3563306530563	-0.0848684994828705	-0.866417030669391	-0.873613459546476	-0.265926782958956	-0.743479524545143	-0.785366347418264	-0.885652467503717	-0.523820049471795
